ID,VendorID,FormatID,PrintTypeID,ModelTypeID,Name,ColorsCount,ColorsString,RollSupport,PartNumber,NoBorder,Added,Updated,Description,UserUpdated,FavCartrigeIDs,Barcode,ProfileID,IdentOID,IdentValue,Photo,Firmware
1712,1,5,1,5,LaserJet Enterprise M527c,0,,ЛОЖЬ,F2A81A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:1632,,29,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,F2A81A,,
1713,1,4,1,1,LaserJet Enterprise M712dn,0,,ЛОЖЬ,CF236A,ЛОЖЬ,19-сен-16,13-фев-18,,,1:679;28:2319,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CF236A,,
1714,1,4,1,1,LaserJet Enterprise M712n,0,,ЛОЖЬ,CF235A,ЛОЖЬ,19-сен-16,13-фев-18,,,1:679;28:2319,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CF235A,,
1715,1,4,1,1,LaserJet Enterprise M712xh,0,,ЛОЖЬ,CF238A,ЛОЖЬ,19-сен-16,13-фев-18,,,1:679;28:2319,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CF238A,,
1716,1,4,1,5,LaserJet Enterprise MFP M725dn,0,,ЛОЖЬ,CF066A,ЛОЖЬ,19-сен-16,12-фев-18,,,1:679;28:2319,,118,1.3.6.1.2.1.25.3.2.1.3.1,HP LaserJet MFP M725,,
1717,1,4,1,5,LaserJet Enterprise MFP M725fw,0,,ЛОЖЬ,CF067A,ЛОЖЬ,19-сен-16,12-фев-18,,,1:679;28:2319,,118,1.3.6.1.2.1.25.3.2.1.3.1,HP LaserJet MFP M725,,
1718,1,4,1,5,LaserJet Enterprise MFP M725z,0,,ЛОЖЬ,CF068A,ЛОЖЬ,19-сен-16,12-фев-18,,,1:679;28:2319,,118,1.3.6.1.2.1.25.3.2.1.3.1,HP LaserJet MFP M725,,
1719,1,4,1,5,LaserJet Enterprise MFP M725z+,0,,ЛОЖЬ,CF069A,ЛОЖЬ,19-сен-16,12-фев-18,,,1:679;28:2319,,118,1.3.6.1.2.1.25.3.2.1.3.1,HP LaserJet MFP M725,,
1720,1,5,1,5,LaserJet Pro MFP M130fn,0,,ЛОЖЬ,G3Q59A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:1622;16:1623,,0,,,,
1721,1,5,1,5,LaserJet 4101mfp,0,,ЛОЖЬ,C9149A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:231,,29,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,C9148A,,
1722,1,5,1,1,LaserJet Enterprise M604dn,0,,ЛОЖЬ,E6B68A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:1637,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,E6B68A,,
1723,1,5,1,1,LaserJet Enterprise M604n,0,,ЛОЖЬ,E6B67A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:1637,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,E6B67A,,
1724,1,5,1,1,LaserJet Enterprise M605n,0,,ЛОЖЬ,E6B69A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:1637,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,E6B69A,,
1725,1,5,1,1,LaserJet Enterprise M605dn,0,,ЛОЖЬ,E6B70A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:1637,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,E6B70A,,
1726,1,5,1,1,LaserJet Enterprise M605x,0,,ЛОЖЬ,E6B71A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:1637,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,E6B71A,,
1727,1,5,1,1,LaserJet Enterprise M606dn,0,,ЛОЖЬ,E6B72A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:1637,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,E6B72A,,
1728,1,5,1,1,LaserJet Enterprise M606x,0,,ЛОЖЬ,E6B73A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:1637,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,E6B73A,,
1729,1,5,1,5,LaserJet Enterprise M630dn,0,,ЛОЖЬ,B3G84A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:1637,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,B3G84A,,
1730,1,5,1,5,LaserJet Enterprise M630f,0,,ЛОЖЬ,B3G85A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:1637,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,B3G85A,,
1731,1,5,1,5,LaserJet Enterprise M630z,0,,ЛОЖЬ,B3G86A,ЛОЖЬ,19-сен-16,19-сен-16,,,1:1637,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,B3G86A,,
1732,1,5,1,5,LaserJet Pro MFP M225rdn,0,,ЛОЖЬ,CF486A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1640,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CF486A,,
1733,1,5,1,5,LaserJet Pro MFP M225dw,0,,ЛОЖЬ,CF485A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1640,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CF485A,,
1734,1,5,1,1,LaserJet Pro M201dw,0,,ЛОЖЬ,CF456A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1640,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CF456A,,
1735,1,5,1,1,LaserJet Pro M201n,0,,ЛОЖЬ,CF455A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1640,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CF455A,,
1736,1,5,1,5,LaserJet Pro MFP M225dn,0,,ЛОЖЬ,CF484A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1640,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CF484A,,
1737,1,5,1,5,LaserJet Pro MFP M226dn,0,,ЛОЖЬ,C6N22A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1640,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,C6N22A,,
1738,1,5,1,5,LaserJet Pro MFP M226dw,0,,ЛОЖЬ,C6N23A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1640,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,C6N23A,,
1739,1,5,1,5,LaserJet Pro MFP M127fn,0,,ЛОЖЬ,CZ181A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1638,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CZ181A,,
1740,1,5,1,5,LaserJet Pro MFP M127fw,0,,ЛОЖЬ,CZ183A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1638,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CZ183A,,
1741,1,5,1,5,LaserJet Pro MFP M127fs,0,,ЛОЖЬ,CZ187A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1638,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CZ187A,,
1742,1,5,1,5,LaserJet Pro MFP M125rnw,0,,ЛОЖЬ,CZ178A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1638,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CZ178A,,
1743,1,5,1,5,LaserJet Pro MFP M125ra,0,,ЛОЖЬ,CZ177A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1638,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CZ177A,,
1744,1,5,1,5,LaserJet Pro MFP M125r,0,,ЛОЖЬ,CZ176A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1638,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CZ176A,,
1745,1,5,1,5,LaserJet Pro MFP M125a,0,,ЛОЖЬ,CZ172A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1638,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CZ172A,,
1746,1,5,1,5,LaserJet Pro MFP M125nw,0,,ЛОЖЬ,CZ173A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1638,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CZ173A,,
1747,1,5,1,5,LaserJet Pro MFP M126a,0,,ЛОЖЬ,CZ174A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1638,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CZ174A,,
1748,1,5,1,5,LaserJet Pro MFP M126nw,0,,ЛОЖЬ,CZ175A,ЛОЖЬ,22-сен-16,31-май-17,,,1:1638,,125,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CZ175A,,
1749,1,5,1,5,LaserJet Enterprise M4555,0,,ЛОЖЬ,CE502A,ЛОЖЬ,22-сен-16,01-июл-20,,,1:1550;28:1553;40:1554,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CE502A,,
1750,1,5,1,5,LaserJet Enterprise M4555h,0,,ЛОЖЬ,CE738A,ЛОЖЬ,22-сен-16,01-июл-20,,,1:1550;28:1553;40:1554,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CE738A,,
1751,1,5,1,5,LaserJet Enterprise M4555f,0,,ЛОЖЬ,CE503A,ЛОЖЬ,22-сен-16,01-июл-20,,,1:1550;28:1553;40:1554,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CE503A,,
1752,1,5,1,5,LaserJet Enterprise M4555fskm,0,,ЛОЖЬ,CE504A,ЛОЖЬ,22-сен-16,01-июл-20,,,1:1550;28:1553;40:1554,,99,1.3.6.1.4.1.11.2.3.9.4.2.1.1.3.1.0,CE504A,,
1753,10,5,1,5,MX710de,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1754,10,5,1,5,MX710dhe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1755,10,5,1,5,MX711de,0,,ЛОЖЬ,24T7404,ЛОЖЬ,22-сен-16,08-авг-19,,,1:1642;29:1644,,112,1.3.6.1.2.1.1.1.0,Lexmark MX711 *,,
1756,10,5,1,5,MX711dhe,0,,ЛОЖЬ,24T7320,ЛОЖЬ,22-сен-16,08-авг-19,,,1:1642;29:1644,,112,1.3.6.1.2.1.1.1.0,Lexmark MX711 *,,
1757,10,5,1,5,MX711dthe,0,,ЛОЖЬ,24T7406,ЛОЖЬ,22-сен-16,08-авг-19,,,1:1642;29:1644,,112,1.3.6.1.2.1.1.1.0,Lexmark MX711 *,,
1758,10,5,1,5,MX810de,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1759,10,5,1,5,MX810dfe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1760,10,5,1,5,MX810dme,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1761,10,5,1,5,MX810dpe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1762,10,5,1,5,MX810dte,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1763,10,5,1,5,MX810dtfe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1764,10,5,1,5,MX810dtme,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1765,10,5,1,5,MX810dtpe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1766,10,5,1,5,MX810dxe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1767,10,5,1,5,MX810dxfe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1768,10,5,1,5,MX810dxme,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1769,10,5,1,5,MX810dxpe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1770,10,5,1,5,MX811de,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644;40:1645,,0,,,,
1771,10,5,1,5,MX811dfe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1772,10,5,1,5,MX811dme,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1773,10,5,1,5,MX811dpe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1774,10,5,1,5,MX811dte,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1775,10,5,1,5,MX811dtfe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1776,10,5,1,5,MX811dtme,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1777,10,5,1,5,MX811dxe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1778,10,5,1,5,MX811dxfe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1779,10,5,1,5,MX811dxme,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1780,10,5,1,5,MX811dxpe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1781,10,5,1,5,MX812de,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1782,10,5,1,5,MX812dfe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1783,10,5,1,5,MX812dme,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1784,10,5,1,5,MX812dpe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1785,10,5,1,5,MX812dte,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1786,10,5,1,5,MX812dtfe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1787,10,5,1,5,MX812dtme,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1788,10,5,1,5,MX812dtpe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1789,10,5,1,5,MX812dxe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1790,10,5,1,5,MX812dxfe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1791,10,5,1,5,MX812dxme,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1792,10,5,1,5,MX812dxpe,0,,ЛОЖЬ,,ЛОЖЬ,22-сен-16,22-сен-16,,,1:1642;29:1644,,0,,,,
1793,10,5,1,1,MS710dn,0,,ЛОЖЬ,,ЛОЖЬ,23-сен-16,23-сен-16,,,1:1647;29:1644;40:1645,,0,,,,
1794,10,5,1,1,MS711dn,0,,ЛОЖЬ,,ЛОЖЬ,23-сен-16,23-сен-16,,,1:1647;29:1644;40:1645,,0,,,,
1795,10,5,1,1,MS810de,0,,ЛОЖЬ,,ЛОЖЬ,23-сен-16,23-сен-16,,,1:1651;29:1644;40:1645,,0,,,,
